date_updated,state,start_date,end_date,tot_cases,new_cases,tot_deaths,new_deaths,new_historic_cases,new_historic_deaths
04/06/2023,TN,03/30/2023,04/05/2023,2531291,3018,29444,37,0,0
04/06/2023,TX,03/30/2023,04/05/2023,8469089,12202,93481,83,0,0
04/06/2023,UT,03/30/2023,04/05/2023,1094352,890,5322,6,0,0
04/06/2023,VA,03/30/2023,04/05/2023,2301842,2477,23698,24,0,0
04/06/2023,VI,03/30/2023,04/05/2023,24886,23,130,0,0,0
04/06/2023,VT,03/30/2023,04/05/2023,153622,201,946,4,0,0
04/06/2023,WA,03/30/2023,04/05/2023,1947296,3270,15961,47,0,0
04/06/2023,WI,03/30/2023,04/05/2023,2021087,3483,16471,27,0,0
04/06/2023,WV,03/30/2023,04/05/2023,647881,1017,8067,24,0,0
04/06/2023,WY,03/30/2023,04/05/2023,186126,131,2020,2,0,0
03/30/2023,AK,03/23/2023,03/29/2023,295801,514,1468,19,0,0
03/30/2023,AL,03/23/2023,03/29/2023,1650449,2064,21127,14,0,0
03/30/2023,AR,03/23/2023,03/29/2023,990092,781,13054,0,0,0
03/30/2023,AS,03/23/2023,03/29/2023,8324,3,34,0,0,0
03/30/2023,AZ,03/23/2023,03/29/2023,2454320,3263,33225,35,0,0
03/30/2023,CA,03/23/2023,03/29/2023,12181194,17264,101192,173,0,0
03/30/2023,CO,03/23/2023,03/29/2023,1774060,2270,14258,56,0,0
03/30/2023,CT,03/23/2023,03/29/2023,979167,800,12272,14,0,0
03/30/2023,DC,03/23/2023,03/29/2023,178362,136,1432,0,0,0
03/30/2023,DE,03/23/2023,03/29/2023,332881,290,3383,7,0,0
03/30/2023,FL,03/23/2023,03/29/2023,7525616,8557,87139,0,0,0
03/30/2023,FSM,03/23/2023,03/29/2023,25703,1508,63,0,0,0
03/30/2023,GA,03/23/2023,03/29/2023,3076237,2833,42605,39,0,0
03/30/2023,GU,03/23/2023,03/29/2023,61148,32,415,0,0,0
03/30/2023,HI,03/23/2023,03/29/2023,369180,1204,1823,4,0,0
03/30/2023,IA,03/23/2023,03/29/2023,908936,1515,10797,28,0,0
03/30/2023,ID,03/23/2023,03/29/2023,523460,642,5452,14,0,0
03/30/2023,IL,03/23/2023,03/29/2023,4108995,8177,41697,79,0,0
03/30/2023,IN,03/23/2023,03/29/2023,2060430,2387,26262,33,0,0
03/30/2023,KS,03/23/2023,03/29/2023,941744,1219,10135,23,0,0
03/30/2023,KY,03/23/2023,03/29/2023,1733583,3025,18292,49,0,0
03/30/2023,LA,03/23/2023,03/29/2023,1588259,2203,18858,23,5347,0
03/30/2023,MA,03/23/2023,03/29/2023,2232657,2507,24507,66,0,0
03/30/2023,MD,03/23/2023,03/29/2023,1371341,2100,16629,26,0,0
03/30/2023,ME,03/23/2023,03/29/2023,320678,681,2972,5,0,0
03/30/2023,MI,03/23/2023,03/29/2023,3084114,6562,42453,87,0,0
03/30/2023,MN,03/23/2023,03/29/2023,1786691,2434,14584,45,0,0
03/30/2023,MO,03/23/2023,03/29/2023,1777894,3224,22734,37,0,0
03/30/2023,MP,03/23/2023,03/29/2023,13787,18,43,0,0,0
03/30/2023,MS,03/23/2023,03/29/2023,994313,1278,13419,17,0,0
03/30/2023,MT,03/23/2023,03/29/2023,331907,573,3698,5,0,0
03/30/2023,NC,03/23/2023,03/29/2023,3485651,3927,28540,24,0,0
03/30/2023,ND,03/23/2023,03/29/2023,288603,498,2492,10,0,0
03/30/2023,NE,03/23/2023,03/29/2023,571602,1240,5014,46,0,0
03/30/2023,NH,03/23/2023,03/29/2023,379998,545,3018,4,0,0
03/30/2023,NJ,03/23/2023,03/29/2023,3060785,3989,36070,18,0,0
03/30/2023,NM,03/23/2023,03/29/2023,674675,1410,9106,24,0,0
03/30/2023,NV,03/23/2023,03/29/2023,893836,1022,11957,5,0,0
03/30/2023,NY,03/23/2023,03/29/2023,3556947,4345,32107,44,0,0
03/30/2023,NYC,03/23/2023,03/29/2023,3254897,3759,45134,22,0,0
03/30/2023,OH,03/23/2023,03/29/2023,3415254,7016,41917,54,0,0
03/30/2023,OK,03/23/2023,03/29/2023,1293792,0,15845,0,0,0
03/30/2023,OR,03/23/2023,03/29/2023,968789,1634,9470,25,0,0
03/30/2023,PA,03/23/2023,03/29/2023,3543923,4788,50713,90,0,0
03/30/2023,PR,03/23/2023,03/29/2023,1107728,2198,5855,7,0,0
03/30/2023,PW,03/23/2023,03/29/2023,5997,2,9,0,0,0
03/30/2023,RI,03/23/2023,03/29/2023,440089,348,3894,4,0,0
03/30/2023,RMI,03/23/2023,03/29/2023,15723,0,17,0,0,0
03/30/2023,SC,03/23/2023,03/29/2023,1842519,2061,19683,11,0,0
03/30/2023,SD,03/23/2023,03/29/2023,281008,489,3209,5,0,0
03/30/2023,TN,03/23/2023,03/29/2023,2528273,3601,29407,73,0,0
03/30/2023,TX,03/23/2023,03/29/2023,8456887,9719,93398,74,0,0
03/30/2023,UT,03/23/2023,03/29/2023,1093462,898,5316,7,0,0
03/30/2023,VA,03/23/2023,03/29/2023,2299365,2844,23674,14,0,0
03/30/2023,VI,03/23/2023,03/29/2023,24863,25,130,0,0,0
03/30/2023,VT,03/23/2023,03/29/2023,153421,207,942,0,0,0
03/30/2023,WA,03/23/2023,03/29/2023,1944026,3224,15914,61,0,0
03/30/2023,WI,03/23/2023,03/29/2023,2017604,4131,16444,25,0,0
03/30/2023,WV,03/23/2023,03/29/2023,646864,1154,8043,32,0,0
03/30/2023,WY,03/23/2023,03/29/2023,185995,202,2018,4,0,0
03/23/2023,AK,03/16/2023,03/22/2023,295287,496,1449,0,0,0
03/23/2023,AL,03/16/2023,03/22/2023,1648385,1962,21113,22,0,0
03/23/2023,AR,03/16/2023,03/22/2023,989311,990,13054,96,0,0
03/23/2023,AS,03/16/2023,03/22/2023,8321,1,34,0,0,0
03/23/2023,AZ,03/16/2023,03/22/2023,2451057,2651,33190,32,0,0
03/23/2023,CA,03/16/2023,03/22/2023,12163930,17982,101019,223,0,0
03/23/2023,CO,03/16/2023,03/22/2023,1771790,2252,14202,28,0,0
03/23/2023,CT,03/16/2023,03/22/2023,978367,865,12258,28,0,0
03/23/2023,DC,03/16/2023,03/22/2023,178226,120,1432,0,0,0
03/23/2023,DE,03/16/2023,03/22/2023,332591,356,3376,8,0,0
03/23/2023,FL,03/16/2023,03/22/2023,7517059,9015,87139,401,0,0
03/23/2023,FSM,03/16/2023,03/22/2023,24195,0,63,0,0,0
03/23/2023,GA,03/16/2023,03/22/2023,3073404,2454,42566,41,0,0
03/23/2023,GU,03/16/2023,03/22/2023,61116,27,415,0,0,0
03/23/2023,HI,03/16/2023,03/22/2023,367976,480,1819,4,0,0
03/23/2023,IA,03/16/2023,03/22/2023,907421,1677,10769,27,0,0
03/23/2023,ID,03/16/2023,03/22/2023,522818,730,5438,19,0,0
03/23/2023,IL,03/16/2023,03/22/2023,4100818,8560,41618,45,0,0
03/23/2023,IN,03/16/2023,03/22/2023,2058043,3510,26229,50,0,0
03/23/2023,KS,03/16/2023,03/22/2023,940525,1289,10112,19,0,0
03/23/2023,KY,03/16/2023,03/22/2023,1730558,3148,18243,66,0,0
03/23/2023,LA,03/16/2023,03/22/2023,1580709,1961,18835,35,2239,0
03/23/2023,MA,03/16/2023,03/22/2023,2230150,2540,24441,50,0,0
03/23/2023,MD,03/16/2023,03/22/2023,1369241,1944,16603,33,0,0
03/23/2023,ME,03/16/2023,03/22/2023,319997,894,2967,12,0,0
03/23/2023,MI,03/16/2023,03/22/2023,3077552,5989,42366,89,0,0
03/23/2023,MN,03/16/2023,03/22/2023,1784257,2611,14539,42,0,0
03/23/2023,MO,03/16/2023,03/22/2023,1774670,3028,22697,40,0,0
03/23/2023,MP,03/16/2023,03/22/2023,13769,29,43,1,0,0
03/23/2023,MS,03/16/2023,03/22/2023,993035,1068,13402,17,0,0
03/23/2023,MT,03/16/2023,03/22/2023,331334,693,3693,9,0,0
03/23/2023,NC,03/16/2023,03/22/2023,3481724,4404,28516,43,0,0
03/23/2023,ND,03/16/2023,03/22/2023,288105,512,2482,8,0,0
03/23/2023,NE,03/16/2023,03/22/2023,570362,1400,4968,17,0,0
03/23/2023,NH,03/16/2023,03/22/2023,379453,575,3014,5,0,0
03/23/2023,NJ,03/16/2023,03/22/2023,3056796,3926,36052,19,0,0
03/23/2023,NM,03/16/2023,03/22/2023,673265,1311,9082,16,0,0
03/23/2023,NV,03/16/2023,03/22/2023,892814,1112,11952,15,0,0
03/23/2023,NY,03/16/2023,03/22/2023,3552602,4581,32063,56,0,0
03/23/2023,NYC,03/16/2023,03/22/2023,3251138,2854,45112,109,0,0
03/23/2023,OH,03/16/2023,03/22/2023,3408238,7586,41863,68,0,0
03/23/2023,OK,03/16/2023,03/22/2023,1293792,2863,15845,37,0,0
03/23/2023,OR,03/16/2023,03/22/2023,967155,1870,9445,19,0,0
03/23/2023,PA,03/16/2023,03/22/2023,3539135,5198,50623,106,0,0
03/23/2023,PR,03/16/2023,03/22/2023,1105530,2187,5848,16,0,0
03/23/2023,PW,03/16/2023,03/22/2023,5995,1,9,0,0,0
03/23/2023,RI,03/16/2023,03/22/2023,439741,420,3890,6,0,0
03/23/2023,RMI,03/16/2023,03/22/2023,15723,0,17,0,0,0
03/23/2023,SC,03/16/2023,03/22/2023,1840458,1993,19672,19,0,0
03/23/2023,SD,03/16/2023,03/22/2023,280519,640,3204,4,0,0
03/23/2023,TN,03/16/2023,03/22/2023,2524672,3821,29334,9,0,0
03/23/2023,TX,03/16/2023,03/22/2023,8447168,18216,93324,93,0,0
03/23/2023,UT,03/16/2023,03/22/2023,1092564,1100,5309,11,0,0
03/23/2023,VA,03/16/2023,03/22/2023,2296521,2823,23660,7,0,0
03/23/2023,VI,03/16/2023,03/22/2023,24838,17,130,0,0,0
03/23/2023,VT,03/16/2023,03/22/2023,153214,207,942,7,0,0
03/23/2023,WA,03/16/2023,03/22/2023,1940802,3574,15853,41,0,0
03/23/2023,WI,03/16/2023,03/22/2023,2013473,3743,16419,37,0,0
03/23/2023,WV,03/16/2023,03/22/2023,645710,1028,8011,6,0,0
03/23/2023,WY,03/16/2023,03/22/2023,185793,213,2014,5,0,0
03/16/2023,AK,03/09/2023,03/15/2023,294791,448,1449,0,0,0
03/16/2023,AL,03/09/2023,03/15/2023,1646423,1890,21091,59,0,0
03/16/2023,AR,03/09/2023,03/15/2023,988321,1240,12958,10,0,0
03/16/2023,AS,03/09/2023,03/15/2023,8320,0,34,0,0,0
03/16/2023,AZ,03/09/2023,03/15/2023,2448406,4892,33158,56,0,0
03/16/2023,CA,03/09/2023,03/15/2023,12145948,20981,100796,157,0,0
03/16/2023,CO,03/09/2023,03/15/2023,1769538,2949,14174,17,0,0
03/16/2023,CT,03/09/2023,03/15/2023,977502,1062,12230,34,0,0
03/16/2023,DC,03/09/2023,03/15/2023,178106,161,1432,0,0,0
03/16/2023,DE,03/09/2023,03/15/2023,332235,385,3368,5,0,0
03/16/2023,FL,03/09/2023,03/15/2023,7508044,9951,86738,51,0,0
03/16/2023,FSM,03/09/2023,03/15/2023,24195,170,63,2,0,0
03/16/2023,GA,03/09/2023,03/15/2023,3070950,2903,42525,42,0,0
03/16/2023,GU,03/09/2023,03/15/2023,61089,70,415,0,0,0
03/16/2023,HI,03/09/2023,03/15/2023,367496,415,1815,8,0,0
03/16/2023,IA,03/09/2023,03/15/2023,905744,1753,10742,17,0,0
03/16/2023,ID,03/09/2023,03/15/2023,522088,969,5419,7,0,0
03/16/2023,IL,03/09/2023,03/15/2023,4092258,8967,41573,77,0,0
03/16/2023,IN,03/09/2023,03/15/2023,2054533,3429,26179,64,0,0
03/16/2023,KS,03/09/2023,03/15/2023,939236,1368,10093,27,0,0
03/16/2023,KY,03/09/2023,03/15/2023,1727410,2993,18177,47,0,0
03/16/2023,LA,03/09/2023,03/15/2023,1576509,2699,18800,36,0,0
03/16/2023,MA,03/09/2023,03/15/2023,2227610,3273,24391,59,0,0
03/16/2023,MD,03/09/2023,03/15/2023,1367297,2431,16570,36,0,0
03/16/2023,ME,03/09/2023,03/15/2023,319103,973,2955,27,0,0
03/16/2023,MI,03/09/2023,03/15/2023,3071563,7438,42277,73,0,0
03/16/2023,MN,03/09/2023,03/15/2023,1781646,2786,14497,36,0,0
03/16/2023,MO,03/09/2023,03/15/2023,1771642,3414,22657,1,0,0
03/16/2023,MP,03/09/2023,03/15/2023,13740,25,42,0,0,0
03/16/2023,MS,03/09/2023,03/15/2023,991967,1211,13385,15,0,0
03/16/2023,MT,03/09/2023,03/15/2023,330641,664,3684,28,0,0
03/16/2023,NC,03/09/2023,03/15/2023,3477320,4709,28473,45,0,0
03/16/2023,ND,03/09/2023,03/15/2023,287593,643,2474,4,0,0
03/16/2023,NE,03/09/2023,03/15/2023,568962,1541,4951,18,0,0
03/16/2023,NH,03/09/2023,03/15/2023,378878,764,3009,9,0,0
03/16/2023,NJ,03/09/2023,03/15/2023,3052870,4659,36033,23,0,0
03/16/2023,NM,03/09/2023,03/15/2023,671954,1266,9066,10,0,0
03/16/2023,NV,03/09/2023,03/15/2023,891702,1233,11937,15,347,0
03/16/2023,NY,03/09/2023,03/15/2023,3548021,5222,32007,81,0,0
03/16/2023,NYC,03/09/2023,03/15/2023,3248284,3267,45003,11,0,0
03/16/2023,OH,03/09/2023,03/15/2023,3400652,8332,41795,48,0,0
03/16/2023,OK,03/09/2023,03/15/2023,1290929,3553,15808,49,0,0
03/16/2023,OR,03/09/2023,03/15/2023,965285,1721,9426,54,0,0
03/16/2023,PA,03/09/2023,03/15/2023,3533937,6083,50517,119,0,0
03/16/2023,PR,03/09/2023,03/15/2023,1103343,2316,5832,12,0,0
03/16/2023,PW,03/09/2023,03/15/2023,5994,3,9,0,0,0
03/16/2023,RI,03/09/2023,03/15/2023,439321,428,3884,5,0,0
03/16/2023,RMI,03/09/2023,03/15/2023,15723,74,17,0,0,0
03/16/2023,SC,03/09/2023,03/15/2023,1838465,1897,19653,54,0,0
03/16/2023,SD,03/09/2023,03/15/2023,279879,749,3200,10,0,0
03/16/2023,TN,03/09/2023,03/15/2023,2520851,3295,29325,31,0,0
03/16/2023,TX,03/09/2023,03/15/2023,8428952,12517,93231,89,0,0
03/16/2023,UT,03/09/2023,03/15/2023,1091464,1324,5298,11,0,0
03/16/2023,VA,03/09/2023,03/15/2023,2293698,2887,23653,10,0,0
03/16/2023,VI,03/09/2023,03/15/2023,24821,23,130,0,0,0
03/16/2023,VT,03/09/2023,03/15/2023,153007,344,935,3,0,0
03/16/2023,WA,03/09/2023,03/15/2023,1937228,4020,15812,57,0,0
03/16/2023,WI,03/09/2023,03/15/2023,2009730,3856,16382,18,0,0
03/16/2023,WV,03/09/2023,03/15/2023,644682,1412,8005,29,0,0
03/16/2023,WY,03/09/2023,03/15/2023,185580,257,2009,5,0,0
03/09/2023,AK,03/02/2023,03/08/2023,294343,582,1449,0,0,0
03/09/2023,AL,03/02/2023,03/08/2023,1644533,2471,21032,31,0,0
03/09/2023,AR,03/02/2023,03/08/2023,987081,1448,12948,18,0,0
03/09/2023,AS,03/02/2023,03/08/2023,8320,0,34,0,0,0
03/09/2023,AZ,03/02/2023,03/08/2023,2443514,3220,33102,26,0,0
03/09/2023,CA,03/02/2023,03/08/2023,12124967,23037,100639,220,0,0
03/09/2023,CO,03/02/2023,03/08/2023,1766589,2812,14157,58,0,0
03/09/2023,CT,03/02/2023,03/08/2023,976440,1262,12196,17,0,0
03/09/2023,DC,03/02/2023,03/08/2023,177945,231,1432,2,0,0
03/09/2023,DE,03/02/2023,03/08/2023,331850,439,3363,8,0,0
03/09/2023,FL,03/02/2023,03/08/2023,7498093,11262,86687,254,0,0
03/09/2023,FSM,03/02/2023,03/08/2023,24025,77,61,0,0,0
03/09/2023,GA,03/02/2023,03/08/2023,3068047,2963,42483,65,0,0
03/09/2023,GU,03/02/2023,03/08/2023,61019,22,415,0,0,0
03/09/2023,HI,03/02/2023,03/08/2023,367081,466,1807,7,0,0
03/09/2023,IA,03/02/2023,03/08/2023,903991,1916,10725,25,0,0
03/09/2023,ID,03/02/2023,03/08/2023,521119,1302,5412,16,0,0
03/09/2023,IL,03/02/2023,03/08/2023,4083291,10319,41496,53,0,0
03/09/2023,IN,03/02/2023,03/08/2023,2051104,3482,26115,24,0,0
03/09/2023,KS,03/02/2023,03/08/2023,937868,1747,10066,12,0,0
03/09/2023,KY,03/02/2023,03/08/2023,1724417,3216,18130,36,0,0
03/09/2023,LA,03/02/2023,03/08/2023,1573810,3139,18764,30,0,0
03/09/2023,MA,03/02/2023,03/08/2023,2224337,3375,24332,84,0,0
03/09/2023,MD,03/02/2023,03/08/2023,1364866,2670,16534,46,0,0
03/09/2023,ME,03/02/2023,03/08/2023,318130,1370,2928,7,0,0
03/09/2023,MI,03/02/2023,03/08/2023,3064125,6903,42204,110,0,0
03/09/2023,MN,03/02/2023,03/08/2023,1778860,3611,14461,13,0,0
03/09/2023,MO,03/02/2023,03/08/2023,1768228,3381,22656,12,0,0
03/09/2023,MP,03/02/2023,03/08/2023,13715,35,42,1,0,0
03/09/2023,MS,03/02/2023,03/08/2023,990756,1474,13370,19,0,0
03/09/2023,MT,03/02/2023,03/08/2023,329977,591,3656,4,0,0
03/09/2023,NC,03/02/2023,03/08/2023,3472611,5405,28428,43,0,0
03/09/2023,ND,03/02/2023,03/08/2023,286950,703,2470,5,0,0
03/09/2023,NE,03/02/2023,03/08/2023,567421,1504,4933,21,0,0
03/09/2023,NH,03/02/2023,03/08/2023,378114,679,3000,7,0,0
03/09/2023,NJ,03/02/2023,03/08/2023,3048211,5121,36010,28,0,0
03/09/2023,NM,03/02/2023,03/08/2023,670688,1212,9056,18,0,0
03/09/2023,NV,03/02/2023,03/08/2023,890122,1143,11922,6,0,0
03/09/2023,NY,03/02/2023,03/08/2023,3542799,6225,31926,66,0,0
03/09/2023,NYC,03/02/2023,03/08/2023,3245017,4468,44992,19,0,0
03/09/2023,OH,03/02/2023,03/08/2023,3392320,9325,41747,62,0,0
03/09/2023,OK,03/02/2023,03/08/2023,1287376,2926,15759,54,0,0
03/09/2023,OR,03/02/2023,03/08/2023,963564,2041,9372,12,0,0
03/09/2023,PA,03/02/2023,03/08/2023,3527854,7041,50398,117,0,0
03/09/2023,PR,03/02/2023,03/08/2023,1101027,2349,5820,18,0,0
03/09/2023,PW,03/02/2023,03/08/2023,5991,2,9,0,0,0
03/09/2023,RI,03/02/2023,03/08/2023,438893,519,3879,9,0,0
03/09/2023,RMI,03/02/2023,03/08/2023,15649,31,17,0,0,0
03/09/2023,SC,03/02/2023,03/08/2023,1836568,2837,19599,68,0,0
03/09/2023,SD,03/02/2023,03/08/2023,279130,641,3190,9,0,0
03/09/2023,TN,03/02/2023,03/08/2023,2517556,4458,29294,57,0,0
03/09/2023,TX,03/02/2023,03/08/2023,8416435,12049,93142,112,0,0
03/09/2023,UT,03/02/2023,03/08/2023,1090140,1538,5287,11,0,0
03/09/2023,VA,03/02/2023,03/08/2023,2290811,4552,23643,15,0,0
03/09/2023,VI,03/02/2023,03/08/2023,24798,24,130,0,0,0
03/09/2023,VT,03/02/2023,03/08/2023,152663,357,932,1,0,0
03/09/2023,WA,03/02/2023,03/08/2023,1933208,4042,15755,72,0,0
03/09/2023,WI,03/02/2023,03/08/2023,2005874,4178,16364,43,0,0
03/09/2023,WV,03/02/2023,03/08/2023,643270,1414,7976,27,0,0
03/09/2023,WY,03/02/2023,03/08/2023,185323,281,2004,2,0,0
03/02/2023,AK,02/23/2023,03/01/2023,293761,448,1449,0,0,0
03/02/2023,AL,02/23/2023,03/01/2023,1642062,3714,21001,69,0,0
03/02/2023,AR,02/23/2023,03/01/2023,985633,1451,12930,13,0,0
03/02/2023,AS,02/23/2023,03/01/2023,8320,0,34,0,0,0
03/02/2023,AZ,02/23/2023,03/01/2023,2440294,5663,33076,34,0,0
03/02/2023,CA,02/23/2023,03/01/2023,12101930,26162,100419,235,0,0
03/02/2023,CO,02/23/2023,03/01/2023,1763777,3005,14099,22,0,0
03/02/2023,CT,02/23/2023,03/01/2023,975178,1591,12179,35,0,0
03/02/2023,DC,02/23/2023,03/01/2023,177714,210,1430,3,0,0
03/02/2023,DE,02/23/2023,03/01/2023,331411,504,3355,7,0,0
03/02/2023,FL,02/23/2023,03/01/2023,7486831,15058,86433,159,0,0
03/02/2023,FSM,02/23/2023,03/01/2023,23948,277,61,1,0,0
03/02/2023,GA,02/23/2023,03/01/2023,3065084,3943,42418,94,0,0
03/02/2023,GU,02/23/2023,03/01/2023,60997,33,415,0,0,0
03/02/2023,HI,02/23/2023,03/01/2023,366615,402,1800,0,0,0
03/02/2023,IA,02/23/2023,03/01/2023,902075,1732,10700,29,0,0
03/02/2023,ID,02/23/2023,03/01/2023,519817,1386,5396,6,0,0
03/02/2023,IL,02/23/2023,03/01/2023,4072972,10772,41443,64,0,0
03/02/2023,IN,02/23/2023,03/01/2023,2047622,4553,26091,46,0,0
03/02/2023,KS,02/23/2023,03/01/2023,936121,1942,10054,20,0,0
03/02/2023,KY,02/23/2023,03/01/2023,1721201,4098,18094,39,0,0
03/02/2023,LA,02/23/2023,03/01/2023,1570671,4566,18734,30,0,0
03/02/2023,MA,02/23/2023,03/01/2023,2220962,4092,24248,118,0,0
03/02/2023,MD,02/23/2023,03/01/2023,1362196,3081,16488,51,0,0
03/02/2023,ME,02/23/2023,03/01/2023,316760,1692,2921,4,0,0
03/02/2023,MI,02/23/2023,03/01/2023,3057222,7483,42094,138,0,0
03/02/2023,MN,02/23/2023,03/01/2023,1775249,5257,14448,29,0,0
03/02/2023,MO,02/23/2023,03/01/2023,1764847,4315,22644,25,0,0
03/02/2023,MP,02/23/2023,03/01/2023,13680,43,41,0,0,0
03/02/2023,MS,02/23/2023,03/01/2023,989282,2177,13351,31,0,0
03/02/2023,MT,02/23/2023,03/01/2023,329386,719,3652,1,0,0
03/02/2023,NC,02/23/2023,03/01/2023,3467206,7611,28385,41,0,0
03/02/2023,ND,02/23/2023,03/01/2023,286247,867,2465,2,0,0
03/02/2023,NE,02/23/2023,03/01/2023,565917,1572,4912,36,0,0
03/02/2023,NH,02/23/2023,03/01/2023,377435,922,2993,9,0,0
03/02/2023,NJ,02/23/2023,03/01/2023,3043090,6859,35982,42,0,0
03/02/2023,NM,02/23/2023,03/01/2023,669476,1188,9038,22,0,0
03/02/2023,NV,02/23/2023,03/01/2023,888979,1179,11916,5,0,0
03/02/2023,NY,02/23/2023,03/01/2023,3536574,7108,31860,75,0,0
03/02/2023,NYC,02/23/2023,03/01/2023,3240549,5394,44973,9,0,0
03/02/2023,OH,02/23/2023,03/01/2023,3382995,9136,41685,71,0,0
03/02/2023,OK,02/23/2023,03/01/2023,1284450,2899,15705,51,0,0
03/02/2023,OR,02/23/2023,03/01/2023,961523,2130,9360,26,0,0
03/02/2023,PA,02/23/2023,03/01/2023,3520813,8676,50281,113,0,0
03/02/2023,PR,02/23/2023,03/01/2023,1098678,2767,5802,21,0,0
03/02/2023,PW,02/23/2023,03/01/2023,5989,1,9,0,0,0
03/02/2023,RI,02/23/2023,03/01/2023,438374,614,3870,5,0,0
03/02/2023,RMI,02/23/2023,03/01/2023,15618,0,17,0,0,0
03/02/2023,SC,02/23/2023,03/01/2023,1833731,6111,19531,42,0,0
03/02/2023,SD,02/23/2023,03/01/2023,278489,840,3181,7,0,0
03/02/2023,TN,02/23/2023,03/01/2023,2513098,5540,29237,39,0,0
03/02/2023,TX,02/23/2023,03/01/2023,8404386,20498,93030,117,0,0
03/02/2023,UT,02/23/2023,03/01/2023,1088602,1757,5276,3,0,0
03/02/2023,VA,02/23/2023,03/01/2023,2286259,5239,23628,14,0,0
03/02/2023,VI,02/23/2023,03/01/2023,24774,33,130,0,0,0
03/02/2023,VT,02/23/2023,03/01/2023,152306,350,931,4,0,0
03/02/2023,WA,02/23/2023,03/01/2023,1929166,4154,15683,62,0,0
03/02/2023,WI,02/23/2023,03/01/2023,2001696,4356,16321,45,0,0
03/02/2023,WV,02/23/2023,03/01/2023,641856,1706,7949,15,0,0
03/02/2023,WY,02/23/2023,03/01/2023,185042,293,2002,4,0,0
02/23/2023,AK,02/16/2023,02/22/2023,293313,775,1449,13,0,0
02/23/2023,AL,02/16/2023,02/22/2023,1638348,4605,20932,33,0,0
02/23/2023,AR,02/16/2023,02/22/2023,984182,3081,12917,16,0,0
02/23/2023,AS,02/16/2023,02/22/2023,8320,0,34,0,0,0
02/23/2023,AZ,02/16/2023,02/22/2023,2434631,3716,33042,39,23150,0
02/23/2023,CA,02/16/2023,02/22/2023,12075768,24890,100184,229,0,0
02/23/2023,CO,02/16/2023,02/22/2023,1760772,3237,14077,1,0,0
02/23/2023,CT,02/16/2023,02/22/2023,973587,1923,12144,83,0,0
02/23/2023,DC,02/16/2023,02/22/2023,177504,289,1427,1,0,0
02/23/2023,DE,02/16/2023,02/22/2023,330907,782,3348,10,0,0
02/23/2023,FL,02/16/2023,02/22/2023,7471773,14095,86274,279,0,0
02/23/2023,FSM,02/16/2023,02/22/2023,23671,0,60,0,0,0
02/23/2023,GA,02/16/2023,02/22/2023,3061141,5298,42324,88,6800,0
02/23/2023,GU,02/16/2023,02/22/2023,60964,44,415,0,0,0
02/23/2023,HI,02/16/2023,02/22/2023,366213,528,1800,12,0,0
02/23/2023,IA,02/16/2023,02/22/2023,900343,1581,10671,18,0,0
02/23/2023,ID,02/16/2023,02/22/2023,518431,891,5390,4,0,0
02/23/2023,IL,02/16/2023,02/22/2023,4062200,11249,41379,45,0,0
02/23/2023,IN,02/16/2023,02/22/2023,2043069,4344,26045,47,0,0
02/23/2023,KS,02/16/2023,02/22/2023,934179,1975,10034,5,0,0
02/23/2023,KY,02/16/2023,02/22/2023,1717103,4736,18055,55,0,0
02/23/2023,LA,02/16/2023,02/22/2023,1566105,5478,18704,39,0,0
02/23/2023,MA,02/16/2023,02/22/2023,2216870,5080,24130,102,0,0
02/23/2023,MD,02/16/2023,02/22/2023,1359115,3501,16437,43,0,0
02/23/2023,ME,02/16/2023,02/22/2023,315068,950,2917,9,0,0
02/23/2023,MI,02/16/2023,02/22/2023,3049739,6547,41956,89,0,0
02/23/2023,MN,02/16/2023,02/22/2023,1769992,3340,14419,11,0,0
02/23/2023,MO,02/16/2023,02/22/2023,1760532,4266,22619,28,0,0
02/23/2023,MP,02/16/2023,02/22/2023,13637,29,41,0,0,0
02/23/2023,MS,02/16/2023,02/22/2023,987105,2491,13320,24,0,0
02/23/2023,MT,02/16/2023,02/22/2023,328667,791,3651,3,0,0
02/23/2023,NC,02/16/2023,02/22/2023,3459595,9622,28344,52,0,0
02/23/2023,ND,02/16/2023,02/22/2023,285380,753,2463,4,0,0
02/23/2023,NE,02/16/2023,02/22/2023,564345,1329,4876,50,0,0
02/23/2023,NH,02/16/2023,02/22/2023,376513,895,2984,12,0,0
02/23/2023,NJ,02/16/2023,02/22/2023,3036231,8180,35940,43,0,0
02/23/2023,NM,02/16/2023,02/22/2023,668288,1140,9016,10,0,0
02/23/2023,NV,02/16/2023,02/22/2023,887800,1109,11911,8,0,0
02/23/2023,NY,02/16/2023,02/22/2023,3529466,9573,31785,73,0,0
02/23/2023,NYC,02/16/2023,02/22/2023,3235155,6745,44964,0,0,0
02/23/2023,OH,02/16/2023,02/22/2023,3373859,8999,41614,80,0,0
02/23/2023,OK,02/16/2023,02/22/2023,1281551,3256,15654,44,0,0
02/23/2023,OR,02/16/2023,02/22/2023,959393,2623,9334,39,0,0
02/23/2023,PA,02/16/2023,02/22/2023,3512137,10425,50168,113,0,0
02/23/2023,PR,02/16/2023,02/22/2023,1095911,3080,5781,19,0,0
02/23/2023,PW,02/16/2023,02/22/2023,5988,0,9,0,0,0
